Nome,Ano,Quantidade (kg)
Ora,1976,0.0
Palomino,1976,0.0
Petit Manseng,1976,0.0
Peverella,1976,1908436.0
Pinot Blanc,1976,2066.0
Pinot Gris,1976,0.0
Prosecco,1976,0.0
Red Veltliner,1976,0.0
Riesling Italico,1976,1505603.0
Riesling Renano,1976,0.0
Sauvignon Blanc(2),1976,66163.0
Sauvignon Gris,1976,0.0
Seara Nova,1976,0.0
Semillon,1976,227838.0
Schonburger,1976,0.0
Sylvaner,1976,0.0
Tocai Friulano,1976,0.0
Trebbiano,1976,14078518.0
Trebbiano Toscano,1976,0.0
Verdea,1976,2648.0
Verdelho,1976,0.0
Verdiso,1976,0.0
Vermentino,1976,6478.0
Vernaccia,1976,142787.0
Viogner ,1976,0.0
Viognier,1976,0.0
Outras(3),1976,2089793.0
TINTAS,1977,24830345.0
Alicante Bouschet,1977,0.0
Ancelota,1977,0.0
Aramon,1977,0.0
Alfrocheiro,1977,0.0
Arinarnoa,1977,0.0
Aspirant Bouschet,1977,0.0
Barbera,1977,9426011.0
Bonarda,1977,2963398.0
Cabernet Franc,1977,6615376.0
Cabernet Sauvignon,1977,0.0
Caladoc,1977,0.0
Campanario,1977,0.0
Canaiolo,1977,467572.0
Carignan,1977,0.0
Carmenere,1977,96442.0
Castelão,1977,0.0
Corvina,1977,0.0
Croatina,1977,0.0
Cinsaut,1977,0.0
Dom Felder,1977,0.0
Dolcetto,1977,0.0
Durif,1977,0.0
Egiodola,1977,0.0
Ekigaina,1977,0.0
Festival (Sugraone),1977,0.0
Franconia,1977,0.0
Freisa,1977,0.0
Gamay St Romain,1977,1226.0
Gamay Beaujolais,1977,0.0
Grand Noir,1977,0.0
Grenache,1977,15367.0
Jaen,1977,0.0
Lagrein,1977,0.0
Lambrusco,1977,0.0
Malbec,1977,2219.0
Marzemina,1977,132412.0
Merlot,1977,2257565.0
Marselan,1977,0.0
Mistura de uvas viníferas tinto ,1977,0.0
Molinera,1977,0.0
Montepulciano,1977,0.0
Moscato Bailey,1977,0.0
Napa Gamay,1977,0.0
Nebbiolo,1977,0.0
Petit Verdot,1977,0.0
Petite Sirah,1977,0.0
Pinotage,1977,0.0
Pinot Noir,1977,1368.0
Pinot Saint George,1977,0.0
Piriquita,1977,0.0
Primitivo,1977,0.0
Rebo,1977,0.0
Refosco,1977,0.0
Rondinella,1977,0.0
Ruby Cabernet,1977,0.0
Sangiovese,1977,71194.0
Saperavi ,1977,0.0
Sira (falsa),1977,2780195.0
Tannat,1977,0.0
Tempranillo,1977,0.0
Teroldego,1977,0.0
Torrontes,1977,0.0
Tinta Barroca,1977,0.0
Tinta Roriz ,1977,0.0
Touriga Francesa,1977,0.0
Touriga Nacional,1977,0.0
Tinta Madeira,1977,0.0
Tintoria,1977,0.0
Trincdeira,1977,0.0
Trousseau,1977,0.0
Zinfandel,1977,0.0
Outras1,1977,0.0
BRANCAS E ROSADAS,1977,32674849.0
Aliatico,1977,0.0
Aligote,1977,0.0
Altesse,1977,0.0
Alvarinho,1977,0.0
Arriloba,1977,0.0
Auxerrois,1977,0.0
Burger,1977,0.0
Chardonnay,1977,0.0
Chasselas,1977,0.0
Chenin Blanc,1977,0.0
Clairette(1),1977,87281.0
Colombard,1977,0.0
Flora,1977,0.0
Garganega,1977,0.0
Gewurztraminer,1977,0.0
Gouveio,1977,0.0
Gros Manseng,1977,0.0
Italia (Pirovano 65) (PE),1977,0.0
Maccabeo,1977,0.0
Malvasia,1977,378085.0
Malvasia Amarela,1977,0.0
Malvasia Bianca,1977,0.0
Malvasia Chianti,1977,0.0
Malvasia Verde,1977,0.0
Malvasia di Candia,1977,0.0
Malvasia Istriana,1977,0.0
Mistura de uvas viníferas branco,1977,0.0
Mistura de uvas viníferas rosado,1977,0.0
Moscato Branco,1977,10212209.0
Moscato Canelli,1977,0.0
Moscato Giallo,1977,0.0
Moscato Nazareno,1977,0.0
Moscato Bianco R2,1977,0.0
Moscato de Alexandria,1977,0.0
Moscato Rosado,1977,0.0
Muscat à Petits Grains,1977,0.0
Muller Thurgau,1977,0.0
Muscadelle,1977,0.0
Ora,1977,0.0
Palomino,1977,1156.0
Petit Manseng,1977,0.0
Peverella,1977,1389009.0
Pinot Blanc,1977,11984.0
Pinot Gris,1977,0.0
Prosecco,1977,0.0
Red Veltliner,1977,0.0
Riesling Italico,1977,1782484.0
Riesling Renano,1977,0.0
Sauvignon Blanc(2),1977,1161046.0
Sauvignon Gris,1977,0.0
Seara Nova,1977,0.0
Semillon,1977,371084.0
Schonburger,1977,0.0
Sylvaner,1977,0.0
Tocai Friulano,1977,0.0
Trebbiano,1977,15228827.0
Trebbiano Toscano,1977,0.0
Verdea,1977,0.0
Verdelho,1977,0.0
Verdiso,1977,0.0
Vermentino,1977,5649.0
Vernaccia,1977,170590.0
Viogner ,1977,0.0
Viognier,1977,0.0
Outras(3),1977,1875445.0
TINTAS,1978,21984546.0
Alicante Bouschet,1978,0.0
Ancelota,1978,0.0
Aramon,1978,0.0
Alfrocheiro,1978,0.0
Arinarnoa,1978,0.0
Aspirant Bouschet,1978,0.0
Barbera,1978,7621931.0
Bonarda,1978,2237040.0
Cabernet Franc,1978,5575835.0
Cabernet Sauvignon,1978,0.0
Caladoc,1978,0.0
Campanario,1978,0.0
Canaiolo,1978,423578.0
Carignan,1978,3231.0
Carmenere,1978,149018.0
Castelão,1978,0.0
Corvina,1978,0.0
Croatina,1978,0.0
Cinsaut,1978,0.0
Dom Felder,1978,0.0
Dolcetto,1978,0.0
Durif,1978,0.0
Egiodola,1978,0.0
Ekigaina,1978,0.0
Festival (Sugraone),1978,0.0
Franconia,1978,0.0
Freisa,1978,0.0
Gamay St Romain,1978,14517.0
Gamay Beaujolais,1978,0.0
Grand Noir,1978,713.0
Grenache,1978,13012.0
Jaen,1978,0.0
Lagrein,1978,0.0
Lambrusco,1978,0.0
Malbec,1978,2228.0
Marzemina,1978,94683.0
Merlot,1978,2793801.0
Marselan,1978,0.0
Mistura de uvas viníferas tinto ,1978,0.0
Molinera,1978,0.0
Montepulciano,1978,0.0
Moscato Bailey,1978,0.0
Napa Gamay,1978,0.0
Nebbiolo,1978,0.0
Petit Verdot,1978,0.0
Petite Sirah,1978,0.0
Pinotage,1978,0.0
Pinot Noir,1978,1538.0
Pinot Saint George,1978,0.0
Piriquita,1978,0.0
Primitivo,1978,0.0
Rebo,1978,0.0
Refosco,1978,0.0
Rondinella,1978,0.0
Ruby Cabernet,1978,0.0
Sangiovese,1978,49178.0
Saperavi ,1978,0.0
Sira (falsa),1978,3004243.0
Tannat,1978,0.0
Tempranillo,1978,0.0
Teroldego,1978,0.0
Torrontes,1978,0.0
Tinta Barroca,1978,0.0
Tinta Roriz ,1978,0.0
Touriga Francesa,1978,0.0
Touriga Nacional,1978,0.0
Tinta Madeira,1978,0.0
Tintoria,1978,0.0
Trincdeira,1978,0.0
Trousseau,1978,0.0
Zinfandel,1978,0.0
Outras1,1978,0.0
BRANCAS E ROSADAS,1978,30557815.0
Aliatico,1978,0.0
Aligote,1978,720.0
Altesse,1978,0.0
Alvarinho,1978,0.0
Arriloba,1978,0.0
Auxerrois,1978,0.0
Burger,1978,0.0
Chardonnay,1978,0.0
Chasselas,1978,0.0
Chenin Blanc,1978,0.0
Clairette(1),1978,86242.0
Colombard,1978,0.0
Flora,1978,0.0
Garganega,1978,0.0
Gewurztraminer,1978,0.0
Gouveio,1978,0.0
Gros Manseng,1978,0.0
Italia (Pirovano 65) (PE),1978,0.0
Maccabeo,1978,0.0
Malvasia,1978,1068838.0
Malvasia Amarela,1978,0.0
Malvasia Bianca,1978,0.0
Malvasia Chianti,1978,0.0
Malvasia Verde,1978,0.0
Malvasia di Candia,1978,0.0
Malvasia Istriana,1978,0.0
Mistura de uvas viníferas branco,1978,0.0
Mistura de uvas viníferas rosado,1978,0.0
Moscato Branco,1978,8696749.0
Moscato Canelli,1978,0.0
Moscato Giallo,1978,0.0
Moscato Nazareno,1978,0.0
Moscato Bianco R2,1978,0.0
Moscato de Alexandria,1978,0.0
Moscato Rosado,1978,0.0
Muscat à Petits Grains,1978,0.0
Muller Thurgau,1978,0.0
Muscadelle,1978,0.0
Ora,1978,0.0
Palomino,1978,1430.0
Petit Manseng,1978,0.0
Peverella,1978,2110072.0
Pinot Blanc,1978,21313.0
Pinot Gris,1978,0.0
Prosecco,1978,0.0
Red Veltliner,1978,0.0
Riesling Italico,1978,1609807.0
Riesling Renano,1978,0.0
Sauvignon Blanc(2),1978,1267449.0
Sauvignon Gris,1978,0.0
Seara Nova,1978,0.0
Semillon,1978,969832.0
Schonburger,1978,0.0
Sylvaner,1978,159.0
Tocai Friulano,1978,0.0
Trebbiano,1978,14379466.0
Trebbiano Toscano,1978,0.0
Verdea,1978,1252.0
Verdelho,1978,0.0
Verdiso,1978,0.0
Vermentino,1978,3802.0
Vernaccia,1978,108824.0
Viogner ,1978,0.0
Viognier,1978,0.0
Outras(3),1978,231860.0
TINTAS,1979,25805939.0
Alicante Bouschet,1979,0.0
Ancelota,1979,0.0
Aramon,1979,0.0
Alfrocheiro,1979,0.0
Arinarnoa,1979,0.0
Aspirant Bouschet,1979,0.0
Barbera,1979,8756427.0
Bonarda,1979,2396836.0
Cabernet Franc,1979,6800089.0
Cabernet Sauvignon,1979,0.0
Caladoc,1979,0.0
Campanario,1979,0.0
Canaiolo,1979,987080.0
Carignan,1979,2621.0
Carmenere,1979,100811.0
Castelão,1979,0.0
Corvina,1979,0.0
Croatina,1979,0.0
Cinsaut,1979,0.0
Dom Felder,1979,0.0
Dolcetto,1979,0.0
Durif,1979,0.0
Egiodola,1979,0.0
Ekigaina,1979,0.0
Festival (Sugraone),1979,0.0
Franconia,1979,0.0
Freisa,1979,382.0
Gamay St Romain,1979,37287.0
Gamay Beaujolais,1979,0.0
Grand Noir,1979,6320.0
Grenache,1979,6100.0
Jaen,1979,0.0
Lagrein,1979,0.0
Lambrusco,1979,949.0
Malbec,1979,2017.0
Marzemina,1979,191801.0
Merlot,1979,3240761.0
Marselan,1979,0.0
Mistura de uvas viníferas tinto ,1979,0.0
Molinera,1979,0.0
Montepulciano,1979,0.0
Moscato Bailey,1979,0.0
Napa Gamay,1979,0.0
Nebbiolo,1979,700.0
Petit Verdot,1979,0.0
Petite Sirah,1979,0.0
Pinotage,1979,0.0
Pinot Noir,1979,2217.0
Pinot Saint George,1979,0.0
Piriquita,1979,0.0
Primitivo,1979,0.0
Rebo,1979,0.0
Refosco,1979,0.0
Rondinella,1979,0.0
Ruby Cabernet,1979,0.0
Sangiovese,1979,131721.0
Saperavi ,1979,0.0
Sira (falsa),1979,3141820.0
Tannat,1979,0.0
Tempranillo,1979,0.0
Teroldego,1979,0.0
Torrontes,1979,0.0
Tinta Barroca,1979,0.0
Tinta Roriz ,1979,0.0
Touriga Francesa,1979,0.0
Touriga Nacional,1979,0.0
Tinta Madeira,1979,0.0
Tintoria,1979,0.0
Trincdeira,1979,0.0
Trousseau,1979,0.0
Zinfandel,1979,0.0
Outras1,1979,0.0
BRANCAS E ROSADAS,1979,36390466.0
Aliatico,1979,0.0
Aligote,1979,0.0
Altesse,1979,248.0
Alvarinho,1979,0.0
Arriloba,1979,0.0
Auxerrois,1979,0.0
Burger,1979,0.0
Chardonnay,1979,0.0
Chasselas,1979,916.0
Chenin Blanc,1979,0.0
Clairette(1),1979,86382.0
Colombard,1979,0.0
Flora,1979,0.0
Garganega,1979,0.0
Gewurztraminer,1979,0.0
Gouveio,1979,0.0
Gros Manseng,1979,0.0
Italia (Pirovano 65) (PE),1979,0.0
Maccabeo,1979,0.0
Malvasia,1979,1747354.0
Malvasia Amarela,1979,0.0
Malvasia Bianca,1979,0.0
Malvasia Chianti,1979,0.0
Malvasia Verde,1979,0.0
Malvasia di Candia,1979,0.0
Malvasia Istriana,1979,0.0
Mistura de uvas viníferas branco,1979,0.0
Mistura de uvas viníferas rosado,1979,0.0
Moscato Branco,1979,11743280.0
Moscato Canelli,1979,0.0
Moscato Giallo,1979,0.0
Moscato Nazareno,1979,0.0
Moscato Bianco R2,1979,0.0
Moscato de Alexandria,1979,0.0
Moscato Rosado,1979,0.0
Muscat à Petits Grains,1979,0.0
Muller Thurgau,1979,0.0
Muscadelle,1979,0.0
Ora,1979,0.0
Palomino,1979,2507.0
Petit Manseng,1979,0.0
Peverella,1979,1959410.0
Pinot Blanc,1979,930.0
Pinot Gris,1979,0.0
Prosecco,1979,0.0
Red Veltliner,1979,0.0
Riesling Italico,1979,1886081.0
Riesling Renano,1979,0.0
Sauvignon Blanc(2),1979,710596.0
Sauvignon Gris,1979,0.0
Seara Nova,1979,0.0
Semillon,1979,1125402.0
Schonburger,1979,0.0
Sylvaner,1979,1774.0
Tocai Friulano,1979,0.0
Trebbiano,1979,16868971.0
Trebbiano Toscano,1979,0.0
Verdea,1979,182.0
Verdelho,1979,0.0
Verdiso,1979,0.0
Vermentino,1979,3848.0
Vernaccia,1979,252585.0
Viogner ,1979,0.0
Viognier,1979,0.0
Outras(3),1979,0.0
TINTAS,1980,17369967.0
Alicante Bouschet,1980,0.0
Ancelota,1980,0.0
Aramon,1980,0.0
Alfrocheiro,1980,0.0
Arinarnoa,1980,0.0
Aspirant Bouschet,1980,0.0
Barbera,1980,6230235.0
Bonarda,1980,1120992.0
Cabernet Franc,1980,5152023.0
Cabernet Sauvignon,1980,0.0
Caladoc,1980,0.0
Campanario,1980,0.0
Canaiolo,1980,475017.0
Carignan,1980,0.0
Carmenere,1980,70779.0
Castelão,1980,0.0
Corvina,1980,0.0
Croatina,1980,0.0
Cinsaut,1980,0.0
Dom Felder,1980,0.0
Dolcetto,1980,0.0
Durif,1980,0.0
Egiodola,1980,0.0
Ekigaina,1980,0.0
Festival (Sugraone),1980,0.0
Franconia,1980,0.0
Freisa,1980,0.0
Gamay St Romain,1980,52878.0
Gamay Beaujolais,1980,0.0
Grand Noir,1980,3012.0
Grenache,1980,6268.0
Jaen,1980,0.0
Lagrein,1980,0.0
Lambrusco,1980,3566.0
Malbec,1980,0.0
Marzemina,1980,91706.0
Merlot,1980,1907623.0
Marselan,1980,0.0
Mistura de uvas viníferas tinto ,1980,0.0
Molinera,1980,0.0
Montepulciano,1980,0.0
Moscato Bailey,1980,0.0
Napa Gamay,1980,0.0
Nebbiolo,1980,1400.0
Petit Verdot,1980,0.0
Petite Sirah,1980,0.0
Pinotage,1980,0.0
Pinot Noir,1980,20601.0
Pinot Saint George,1980,0.0
Piriquita,1980,0.0
Primitivo,1980,0.0
Rebo,1980,0.0
Refosco,1980,0.0
Rondinella,1980,0.0
Ruby Cabernet,1980,0.0
Sangiovese,1980,166706.0
Saperavi ,1980,0.0
Sira (falsa),1980,2067161.0
Tannat,1980,0.0
Tempranillo,1980,0.0
Teroldego,1980,0.0
Torrontes,1980,0.0
Tinta Barroca,1980,0.0
Tinta Roriz ,1980,0.0
Touriga Francesa,1980,0.0
Touriga Nacional,1980,0.0
Tinta Madeira,1980,0.0
Tintoria,1980,0.0
Trincdeira,1980,0.0
Trousseau,1980,0.0
Zinfandel,1980,0.0
Outras1,1980,0.0
BRANCAS E ROSADAS,1980,28354293.0
Aliatico,1980,0.0
Aligote,1980,0.0
Altesse,1980,550.0
Alvarinho,1980,0.0
Arriloba,1980,0.0
Auxerrois,1980,0.0
Burger,1980,0.0
Chardonnay,1980,0.0
Chasselas,1980,1524.0
Chenin Blanc,1980,0.0
Clairette(1),1980,29871.0
Colombard,1980,0.0
Flora,1980,0.0
Garganega,1980,0.0
Gewurztraminer,1980,0.0
Gouveio,1980,0.0
Gros Manseng,1980,0.0
Italia (Pirovano 65) (PE),1980,0.0
Maccabeo,1980,0.0
Malvasia,1980,2115375.0
Malvasia Amarela,1980,0.0
Malvasia Bianca,1980,0.0
Malvasia Chianti,1980,0.0
Malvasia Verde,1980,0.0
Malvasia di Candia,1980,0.0
Malvasia Istriana,1980,0.0
Mistura de uvas viníferas branco,1980,0.0
Mistura de uvas viníferas rosado,1980,0.0
Moscato Branco,1980,7650069.0
Moscato Canelli,1980,0.0
Moscato Giallo,1980,0.0
Moscato Nazareno,1980,0.0
Moscato Bianco R2,1980,0.0
Moscato de Alexandria,1980,0.0
Moscato Rosado,1980,0.0
Muscat à Petits Grains,1980,0.0
Muller Thurgau,1980,0.0
Muscadelle,1980,0.0
Ora,1980,0.0
Palomino,1980,3917.0
Petit Manseng,1980,0.0
Peverella,1980,1047031.0
Pinot Blanc,1980,900.0
Pinot Gris,1980,0.0
Prosecco,1980,0.0
Red Veltliner,1980,0.0
Riesling Italico,1980,2360144.0
Riesling Renano,1980,0.0
Sauvignon Blanc(2),1980,677739.0
Sauvignon Gris,1980,0.0
Seara Nova,1980,0.0
Semillon,1980,1150235.0
Schonburger,1980,0.0
Sylvaner,1980,5468.0
Tocai Friulano,1980,0.0
Trebbiano,1980,13100126.0
Trebbiano Toscano,1980,0.0
Verdea,1980,0.0
Verdelho,1980,0.0
Verdiso,1980,11497.0
Vermentino,1980,2446.0
Vernaccia,1980,197401.0
Viogner ,1980,0.0
Viognier,1980,0.0
Outras(3),1980,0.0
TINTAS,1981,27976307.0
Alicante Bouschet,1981,0.0
Ancelota,1981,0.0
Aramon,1981,0.0
Alfrocheiro,1981,0.0
Arinarnoa,1981,0.0
Aspirant Bouschet,1981,0.0
Barbera,1981,9078325.0
Bonarda,1981,2516029.0
Cabernet Franc,1981,8414657.0
Cabernet Sauvignon,1981,0.0
Caladoc,1981,0.0
Campanario,1981,0.0
Canaiolo,1981,701411.0
Carignan,1981,0.0
Carmenere,1981,132650.0
Castelão,1981,0.0
Corvina,1981,0.0
Croatina,1981,0.0
Cinsaut,1981,4148.0
Dom Felder,1981,0.0
Dolcetto,1981,0.0
Durif,1981,11134.0
Egiodola,1981,0.0
Ekigaina,1981,0.0
Festival (Sugraone),1981,0.0
Franconia,1981,0.0
Freisa,1981,0.0
Gamay St Romain,1981,167142.0
Gamay Beaujolais,1981,0.0
Grand Noir,1981,0.0
Grenache,1981,12138.0
Jaen,1981,0.0
Lagrein,1981,0.0
Lambrusco,1981,13886.0
Malbec,1981,12745.0
Marzemina,1981,108290.0
Merlot,1981,4618249.0
Marselan,1981,0.0
Mistura de uvas viníferas tinto ,1981,0.0
Molinera,1981,0.0
Montepulciano,1981,0.0
Moscato Bailey,1981,0.0
Napa Gamay,1981,0.0
Nebbiolo,1981,0.0
Petit Verdot,1981,0.0
Petite Sirah,1981,0.0
Pinotage,1981,0.0
Pinot Noir,1981,7076.0
Pinot Saint George,1981,0.0
Piriquita,1981,0.0
Primitivo,1981,0.0
Rebo,1981,0.0
Refosco,1981,0.0
Rondinella,1981,0.0
Ruby Cabernet,1981,0.0
Sangiovese,1981,162563.0
Saperavi ,1981,0.0
Sira (falsa),1981,2015864.0
Tannat,1981,0.0
Tempranillo,1981,0.0
Teroldego,1981,0.0
Torrontes,1981,0.0
Tinta Barroca,1981,0.0
Tinta Roriz ,1981,0.0
Touriga Francesa,1981,0.0
Touriga Nacional,1981,0.0
Tinta Madeira,1981,0.0
Tintoria,1981,0.0
Trincdeira,1981,0.0
Trousseau,1981,0.0
Zinfandel,1981,0.0
Outras1,1981,0.0
BRANCAS E ROSADAS,1981,39473039.0
Aliatico,1981,0.0
Aligote,1981,482.0
Altesse,1981,5430.0
Alvarinho,1981,0.0
Arriloba,1981,0.0
Auxerrois,1981,0.0
Burger,1981,0.0
Chardonnay,1981,766.0
Chasselas,1981,18384.0
Chenin Blanc,1981,0.0
Clairette(1),1981,52133.0
Colombard,1981,0.0
Flora,1981,0.0
Garganega,1981,0.0
Gewurztraminer,1981,1008.0
Gouveio,1981,0.0
Gros Manseng,1981,0.0
Italia (Pirovano 65) (PE),1981,0.0
Maccabeo,1981,0.0
Malvasia,1981,1614552.0
Malvasia Amarela,1981,0.0
Malvasia Bianca,1981,0.0
Malvasia Chianti,1981,0.0
Malvasia Verde,1981,0.0
Malvasia di Candia,1981,0.0
Malvasia Istriana,1981,0.0
Mistura de uvas viníferas branco,1981,0.0
Mistura de uvas viníferas rosado,1981,0.0
Moscato Branco,1981,12114399.0
Moscato Canelli,1981,0.0
Moscato Giallo,1981,0.0
Moscato Nazareno,1981,0.0
Moscato Bianco R2,1981,0.0
Moscato de Alexandria,1981,0.0
Moscato Rosado,1981,0.0
Muscat à Petits Grains,1981,0.0
Muller Thurgau,1981,0.0
Muscadelle,1981,0.0
Ora,1981,0.0
Palomino,1981,5329.0
Petit Manseng,1981,0.0
Peverella,1981,1508861.0
Pinot Blanc,1981,572.0
Pinot Gris,1981,0.0
Prosecco,1981,0.0
Red Veltliner,1981,1156.0
Riesling Italico,1981,3447930.0
Riesling Renano,1981,0.0
Sauvignon Blanc(2),1981,880228.0
Sauvignon Gris,1981,0.0
Seara Nova,1981,0.0
Semillon,1981,1547289.0
Schonburger,1981,0.0
Sylvaner,1981,11068.0
Tocai Friulano,1981,0.0
Trebbiano,1981,17883890.0
Trebbiano Toscano,1981,0.0
Verdea,1981,0.0
Verdelho,1981,0.0
Verdiso,1981,10279.0
Vermentino,1981,2487.0
Vernaccia,1981,366796.0
Viogner ,1981,0.0
Viognier,1981,0.0
Outras(3),1981,0.0
TINTAS,1982,31912172.0
Alicante Bouschet,1982,0.0
Ancelota,1982,0.0
Aramon,1982,0.0
Alfrocheiro,1982,0.0
Arinarnoa,1982,0.0
Aspirant Bouschet,1982,0.0
Barbera,1982,11552200.0
Bonarda,1982,2210953.0
Cabernet Franc,1982,8730177.0
Cabernet Sauvignon,1982,0.0
Caladoc,1982,0.0
Campanario,1982,0.0
Canaiolo,1982,812569.0
Carignan,1982,406.0
Carmenere,1982,102813.0
Castelão,1982,0.0
Corvina,1982,0.0
Croatina,1982,0.0
Cinsaut,1982,6229.0
Dom Felder,1982,0.0
Dolcetto,1982,0.0
Durif,1982,7496.0
Egiodola,1982,0.0
Ekigaina,1982,0.0
Festival (Sugraone),1982,0.0
Franconia,1982,0.0
Freisa,1982,0.0
Gamay St Romain,1982,298609.0
Gamay Beaujolais,1982,0.0
Grand Noir,1982,0.0
Grenache,1982,17212.0
Jaen,1982,0.0
Lagrein,1982,0.0
Lambrusco,1982,300.0
Malbec,1982,14466.0
Marzemina,1982,88008.0
Merlot,1982,5762774.0
Marselan,1982,0.0
Mistura de uvas viníferas tinto ,1982,0.0
Molinera,1982,0.0
Montepulciano,1982,0.0
Moscato Bailey,1982,0.0
Napa Gamay,1982,0.0
Nebbiolo,1982,600.0
Petit Verdot,1982,0.0
Petite Sirah,1982,0.0
Pinotage,1982,0.0
Pinot Noir,1982,10948.0
Pinot Saint George,1982,0.0
Piriquita,1982,0.0
Primitivo,1982,0.0
Rebo,1982,0.0
Refosco,1982,0.0
Rondinella,1982,0.0
Ruby Cabernet,1982,0.0
Sangiovese,1982,182898.0
Saperavi ,1982,0.0
Sira (falsa),1982,2113514.0
Tannat,1982,0.0
Tempranillo,1982,0.0
Teroldego,1982,0.0
Torrontes,1982,0.0
Tinta Barroca,1982,0.0
Tinta Roriz ,1982,0.0
Touriga Francesa,1982,0.0
Touriga Nacional,1982,0.0
Tinta Madeira,1982,0.0
Tintoria,1982,0.0
Trincdeira,1982,0.0
Trousseau,1982,0.0
Zinfandel,1982,0.0
Outras1,1982,0.0
BRANCAS E ROSADAS,1982,46757024.0
Aliatico,1982,0.0
Aligote,1982,590.0
Altesse,1982,11086.0
Alvarinho,1982,0.0
Arriloba,1982,0.0
Auxerrois,1982,0.0
Burger,1982,0.0
Chardonnay,1982,2590.0
Chasselas,1982,44280.0
Chenin Blanc,1982,228.0
Clairette(1),1982,67028.0
Colombard,1982,0.0
Flora,1982,0.0
Garganega,1982,0.0
Gewurztraminer,1982,1258.0
Gouveio,1982,0.0
Gros Manseng,1982,0.0
Italia (Pirovano 65) (PE),1982,0.0
Maccabeo,1982,0.0
Malvasia,1982,2522725.0
Malvasia Amarela,1982,0.0
Malvasia Bianca,1982,0.0
Malvasia Chianti,1982,0.0
Malvasia Verde,1982,0.0
Malvasia di Candia,1982,0.0
Malvasia Istriana,1982,0.0
Mistura de uvas viníferas branco,1982,0.0
Mistura de uvas viníferas rosado,1982,0.0
Moscato Branco,1982,13984946.0
Moscato Canelli,1982,0.0
Moscato Giallo,1982,0.0
Moscato Nazareno,1982,0.0
Moscato Bianco R2,1982,0.0
Moscato de Alexandria,1982,0.0
Moscato Rosado,1982,0.0
Muscat à Petits Grains,1982,0.0
Muller Thurgau,1982,0.0
Muscadelle,1982,0.0
Ora,1982,0.0
Palomino,1982,5687.0
Petit Manseng,1982,0.0
Peverella,1982,2423524.0
Pinot Blanc,1982,1825.0
Pinot Gris,1982,0.0
Prosecco,1982,7771.0
Red Veltliner,1982,4240.0
Riesling Italico,1982,3752318.0
Riesling Renano,1982,0.0
Sauvignon Blanc(2),1982,122285.0
Sauvignon Gris,1982,0.0
Seara Nova,1982,5300.0
Semillon,1982,2699929.0
Schonburger,1982,0.0
Sylvaner,1982,14451.0
Tocai Friulano,1982,0.0
Trebbiano,1982,20630475.0
Trebbiano Toscano,1982,0.0
Verdea,1982,305.0
Verdelho,1982,0.0
Verdiso,1982,24470.0
Vermentino,1982,717.0
Vernaccia,1982,428996.0
Viogner ,1982,0.0
Viognier,1982,0.0
Outras(3),1982,0.0
TINTAS,1983,22168465.0
Alicante Bouschet,1983,0.0
Ancelota,1983,0.0
Aramon,1983,0.0
Alfrocheiro,1983,0.0
Arinarnoa,1983,0.0
Aspirant Bouschet,1983,0.0
Barbera,1983,7521496.0
Bonarda,1983,1502343.0
Cabernet Franc,1983,7437092.0
Cabernet Sauvignon,1983,7700.0
Caladoc,1983,0.0
Campanario,1983,0.0
Canaiolo,1983,403013.0
Carignan,1983,463.0
Carmenere,1983,19499.0
Castelão,1983,0.0
Corvina,1983,0.0
Croatina,1983,0.0
Cinsaut,1983,11047.0
Dom Felder,1983,0.0
Dolcetto,1983,0.0
Durif,1983,3052.0
Egiodola,1983,0.0
Ekigaina,1983,0.0
Festival (Sugraone),1983,0.0
Franconia,1983,0.0
Freisa,1983,213.0
Gamay St Romain,1983,430780.0
Gamay Beaujolais,1983,0.0
Grand Noir,1983,0.0
Grenache,1983,12094.0
Jaen,1983,0.0
Lagrein,1983,0.0
Lambrusco,1983,13145.0
Malbec,1983,18205.0
Marzemina,1983,115906.0
Merlot,1983,3099201.0
Marselan,1983,0.0
Mistura de uvas viníferas tinto ,1983,0.0
Molinera,1983,0.0
Montepulciano,1983,0.0
Moscato Bailey,1983,0.0
Napa Gamay,1983,0.0
Nebbiolo,1983,0.0
Petit Verdot,1983,0.0
Petite Sirah,1983,836158.0
Pinotage,1983,0.0
Pinot Noir,1983,14049.0
Pinot Saint George,1983,0.0
Piriquita,1983,0.0
Primitivo,1983,0.0
Rebo,1983,0.0
Refosco,1983,0.0
Rondinella,1983,0.0
Ruby Cabernet,1983,0.0
Sangiovese,1983,173104.0
Saperavi ,1983,0.0
Sira (falsa),1983,484585.0
Tannat,1983,65320.0
Tempranillo,1983,0.0
Teroldego,1983,0.0
Torrontes,1983,0.0
Tinta Barroca,1983,0.0
Tinta Roriz ,1983,0.0
Touriga Francesa,1983,0.0
Touriga Nacional,1983,0.0
Tinta Madeira,1983,0.0
Tintoria,1983,0.0
Trincdeira,1983,0.0
Trousseau,1983,0.0
Zinfandel,1983,0.0
Outras1,1983,0.0
BRANCAS E ROSADAS,1983,32040687.0
Aliatico,1983,0.0
Aligote,1983,756.0
Altesse,1983,12938.0
Alvarinho,1983,0.0
Arriloba,1983,0.0
Auxerrois,1983,0.0
Burger,1983,0.0
Chardonnay,1983,12370.0
Chasselas,1983,34988.0
Chenin Blanc,1983,14681.0
Clairette(1),1983,5834.0
Colombard,1983,0.0
Flora,1983,28568.0
